date,peak_hour,peak_mw,capacity_mw,reserve_mw,reserve_pct,peak_prom_mw,renewables_mw,storage_mw,demand_response,peak_spike,event,explained,temp_station,temp_kind,temp_c,temp_rank,note
2024-02-12,18:57,10379.0,14294.0,3914.0,37.71,399.0,153.0,238.0,False,False,,False,,,,,
2024-02-13,19:21,9980.0,14035.0,4055.0,40.63,-813.0,87.0,166.0,False,False,,False,,,,,
2024-02-14,18:53,10793.0,14290.0,3496.0,32.39,-132.0,127.0,224.0,False,False,,False,,,,,
2024-02-15,18:40,10925.0,14346.0,3421.0,31.31,173.0,107.0,219.0,False,False,,False,,,,,
2024-02-16,13:33,11981.0,16617.0,4635.0,38.69,1827.0,2720.0,0.0,False,False,,False,,,,,
2024-02-17,19:11,11047.0,13358.0,2311.0,20.92,1080.0,113.0,245.0,False,False,,False,,,,,
2024-02-18,18:49,11887.0,13577.0,1690.0,14.22,1907.0,216.0,229.0,False,False,,False,,,,,
2024-02-19,19:28,11620.0,13526.0,1906.0,16.4,1640.0,50.0,219.0,False,False,,False,,,,,
2024-02-20,19:22,11620.0,13601.0,1981.0,17.05,1640.0,115.0,237.0,False,False,,False,,,,,
2024-02-21,19:28,11092.0,13434.0,2342.0,21.11,299.0,133.0,247.0,False,False,,False,,,,,
2024-02-22,19:16,10752.0,13111.0,2359.0,21.94,-173.0,200.0,230.0,False,False,,False,,,,,
2024-02-23,16:48,10154.0,13098.0,2944.0,28.99,-598.0,335.0,105.0,False,False,,False,,,,,
2024-02-24,19:23,9851.0,12790.0,2938.0,29.82,-303.0,105.0,221.0,False,False,,False,,,,,
2024-02-25,19:33,10344.0,13033.0,2689.0,26.0,493.0,139.0,233.0,False,False,,False,,,,,
2024-02-26,19:53,9823.0,12822.0,2999.0,30.53,-28.0,240.0,210.0,False,False,,False,,,,,
2024-02-27,19:24,9829.0,12357.0,2528.0,25.72,6.0,60.0,228.0,False,False,,False,,,,,
2024-02-28,19:40,10056.0,12821.0,2765.0,27.5,233.0,298.0,266.0,False,False,,False,,,,,
2024-02-29,19:42,9962.0,13080.0,3118.0,31.3,139.0,452.0,252.0,False,False,,False,,,,,
2024-03-01,18:21,8925.0,11711.0,2786.0,31.22,-898.0,232.0,227.0,False,False,,False,,,,,
2024-03-02,19:27,9322.0,11747.0,2425.0,26.01,293.0,163.0,226.0,False,False,,False,,,,,
2024-03-03,18:54,10201.0,12141.0,1939.0,19.01,1172.0,116.0,247.0,False,False,,False,,,,,
2024-03-04,19:23,10105.0,12195.0,2090.0,20.68,1076.0,246.0,221.0,False,False,,False,,,,,
2024-03-05,19:44,9699.0,12223.0,2524.0,26.02,670.0,133.0,235.0,False,False,,False,,,,,
2024-03-06,15:55,10107.0,15717.0,5611.0,55.52,1078.0,3680.0,0.0,False,False,,False,,,,,
2024-03-07,18:57,10025.0,12525.0,2500.0,24.94,996.0,115.0,225.0,False,False,,False,,,,,
2024-03-08,18:21,9029.0,12564.0,3535.0,39.15,32.0,220.0,201.0,False,False,,False,,,,,
2024-03-09,19:34,9464.0,12235.0,2771.0,29.28,435.0,205.0,239.0,False,False,,False,,,,,
2024-03-10,19:34,10074.0,12564.0,2490.0,24.72,1045.0,323.0,221.0,False,False,,False,,,,,
2024-03-11,19:37,9814.0,12026.0,2211.0,22.53,785.0,171.0,224.0,False,False,,False,,,,,
2024-03-12,19:32,9105.0,12028.0,2924.0,32.11,76.0,208.0,218.0,False,False,,False,,,,,
2024-03-13,19:24,9208.0,12153.0,2945.0,31.98,179.0,233.0,156.0,False,False,,False,,,,,
2024-03-14,18:46,9360.0,12312.0,2952.0,31.54,331.0,220.0,169.0,False,False,,False,,,,,
2024-03-15,16:40,8997.0,13384.0,4387.0,48.76,-185.0,1288.0,199.0,False,False,,False,,,,,
2024-03-16,19:24,9259.0,11778.0,2519.0,27.21,262.0,114.0,220.0,False,False,,False,,,,,
2024-03-17,18:42,9539.0,12531.0,2992.0,31.37,542.0,310.0,165.0,False,False,,False,,,,,
2024-03-18,19:08,9925.0,12360.0,2435.0,24.53,928.0,254.0,165.0,False,False,,False,,,,,
2024-03-19,18:54,10725.0,13220.0,2495.0,23.26,1728.0,333.0,174.0,False,False,,False,,,,,
2024-03-20,19:27,9845.0,12214.0,2369.0,24.06,848.0,235.0,255.0,False,False,,False,,,,,
2024-03-21,18:56,9609.0,12770.0,3160.0,32.89,612.0,264.0,160.0,False,False,,False,,,,,
2024-03-22,06:07,9182.0,15796.0,6614.0,72.03,185.0,2971.0,0.0,False,False,,False,,,,,
2024-03-23,19:15,8943.0,12355.0,3412.0,38.15,-239.0,218.0,217.0,False,False,,False,,,,,
2024-03-24,19:24,9621.0,12983.0,3362.0,34.94,678.0,150.0,210.0,False,False,,False,,,,,
2024-03-25,19:19,9898.0,12836.0,2939.0,29.69,955.0,401.0,218.0,False,False,,False,,,,,
2024-03-26,19:18,9765.0,12264.0,2498.0,25.58,822.0,318.0,231.0,False,False,,False,,,,,
2024-03-27,18:59,9021.0,11645.0,2624.0,29.09,78.0,88.0,212.0,False,False,,False,,,,,
2024-03-28,19:00,8733.0,11739.0,3006.0,34.42,-210.0,120.0,191.0,False,False,,False,,,,,
2024-03-29,18:16,8360.0,12450.0,4090.0,48.92,-373.0,696.0,208.0,False,False,,False,,,,,
2024-03-30,20:20,8072.0,10701.0,2629.0,32.57,-288.0,117.0,230.0,False,False,,False,,,,,
2024-03-31,16:32,8814.0,14100.0,5286.0,59.97,742.0,2531.0,185.0,False,False,,False,,,,,
2024-04-01,18:24,9262.0,12800.0,3538.0,38.2,1190.0,994.0,237.0,False,False,,False,,,,,
2024-04-02,16:31,9648.0,13635.0,3987.0,41.32,1576.0,2660.0,153.0,False,False,,False,,,,,
2024-04-03,13:38,9274.0,15240.0,5966.0,64.33,1202.0,3905.0,0.0,False,False,,False,,,,,
2024-04-04,15:39,9088.0,14962.0,5874.0,64.63,1016.0,3500.0,0.0,False,False,,False,,,,,
2024-04-05,17:36,8289.0,13078.0,4788.0,57.76,217.0,1632.0,246.0,False,False,,False,,,,,
2024-04-06,20:32,8022.0,11353.0,3331.0,41.52,-50.0,354.0,249.0,False,False,,False,,,,,
2024-04-07,19:49,8674.0,11506.0,2831.0,32.64,652.0,337.0,206.0,False,False,,False,,,,,
2024-04-08,20:14,8739.0,11312.0,2573.0,29.44,717.0,212.0,230.0,False,False,,False,,,,,
2024-04-09,19:59,8823.0,10735.0,1912.0,21.67,801.0,261.0,215.0,False,False,,False,,,,,
2024-04-10,19:39,8690.0,11253.0,2562.0,29.48,668.0,288.0,210.0,False,False,,False,,,,,
2024-04-11,19:49,8376.0,11137.0,2760.0,32.95,354.0,374.0,168.0,False,False,,False,,,,,
2024-04-12,18:10,7995.0,10615.0,2619.0,32.76,-47.0,993.0,209.0,False,False,,False,,,,,
2024-04-13,20:27,8042.0,10090.0,2047.0,25.45,18.0,409.0,250.0,False,False,,False,,,,,
2024-04-14,19:43,8666.0,9772.0,1106.0,12.76,642.0,368.0,256.0,False,False,,False,,,,,
2024-04-15,14:41,8779.0,13865.0,5086.0,57.93,755.0,3534.0,0.0,False,False,,False,,,,,
2024-04-16,15:29,8905.0,14319.0,5414.0,60.8,881.0,3352.0,0.0,False,False,,False,,,,,
2024-04-17,16:24,9708.0,14226.0,4518.0,46.54,1684.0,2900.0,87.0,False,False,,False,,,,,
2024-04-18,14:54,9550.0,14894.0,5344.0,55.96,1526.0,3357.0,0.0,False,False,,False,,,,,
2024-04-19,18:36,8201.0,11808.0,3607.0,43.98,177.0,740.0,221.0,False,False,,False,,,,,
2024-04-20,20:55,8024.0,11998.0,3974.0,49.53,-18.0,361.0,221.0,False,False,,False,,,,,
2024-04-21,15:14,8597.0,15130.0,6532.0,75.98,566.0,3829.0,0.0,False,False,,False,,,,,
2024-04-22,15:13,8190.0,15107.0,6918.0,84.47,159.0,3547.0,0.0,False,False,,False,,,,,
2024-04-23,20:41,8031.0,11757.0,3726.0,46.4,-115.0,260.0,164.0,False,False,,False,,,,,
2024-04-24,16:34,10348.0,14265.0,3917.0,37.85,2202.0,2587.0,90.0,False,False,,False,,,,,
2024-04-25,14:34,11514.0,14722.0,3208.0,27.86,3368.0,2999.0,0.0,False,False,,False,,,,,
2024-04-26,15:15,9159.0,13790.0,4631.0,50.56,1013.0,2510.0,0.0,False,False,,False,,,,,
2024-04-27,20:26,8146.0,11736.0,3590.0,44.07,-42.0,228.0,221.0,False,False,,False,,,,,
2024-04-28,15:52,8752.0,14049.0,5298.0,60.53,564.0,2823.0,0.0,False,False,,False,,,,,
2024-04-29,16:03,8188.0,14158.0,5970.0,72.91,-269.0,3114.0,0.0,False,False,,False,,,,,
2024-04-30,14:48,9722.0,15254.0,5532.0,56.9,1265.0,3404.0,0.0,False,False,,False,,,,,
2024-05-01,14:52,9535.0,14634.0,5100.0,53.49,1078.0,3345.0,0.0,False,False,,False,,,,,
2024-05-02,18:53,10673.0,13704.0,3031.0,28.4,2216.0,2685.0,223.0,False,False,,False,,,,,
2024-05-03,18:18,8548.0,12516.0,3968.0,46.42,91.0,1103.0,229.0,False,False,,False,,,,,
2024-05-04,18:53,8457.0,12796.0,4339.0,51.31,-14.0,1465.0,228.0,False,False,,False,,,,,
2024-05-05,14:53,8962.0,15282.0,6320.0,70.52,491.0,3902.0,0.0,False,False,,False,,,,,
2024-05-06,13:21,8973.0,15611.0,6638.0,73.98,516.0,3334.0,0.0,False,False,,False,,,,,
2024-05-07,20:08,8648.0,11968.0,3320.0,38.39,191.0,381.0,224.0,False,False,,False,,,,,
2024-05-08,15:34,8757.0,14601.0,5844.0,66.74,300.0,3547.0,0.0,False,False,,False,,,,,
2024-05-09,16:22,9515.0,14177.0,4662.0,49.0,1058.0,2969.0,104.0,False,False,,False,,,,,
2024-05-10,14:42,10760.0,14421.0,3661.0,34.02,2303.0,2934.0,12.0,True,False,,False,,,,,
2024-05-11,20:32,8471.0,12258.0,3787.0,44.71,14.0,326.0,226.0,False,False,,False,,,,,
2024-05-12,14:48,9395.0,14876.0,5481.0,58.34,924.0,3787.0,0.0,False,False,,False,,,,,
2024-05-13,09:28,8457.0,14127.0,5671.0,67.06,-14.0,2596.0,0.0,False,False,,False,,,,,
2024-05-14,20:27,7998.0,12142.0,4143.0,51.8,-640.0,377.0,228.0,False,False,,False,,,,,
2024-05-15,15:18,9103.0,15220.0,6117.0,67.2,465.0,3799.0,0.0,False,False,,False,,,,,
2024-05-16,15:19,8982.0,15068.0,6087.0,67.77,344.0,3832.0,0.0,False,False,,False,,,,,
2024-05-17,18:46,8638.0,11822.0,3184.0,36.86,-71.0,759.0,224.0,False,False,,False,,,,,
2024-05-18,20:31,8709.0,11963.0,3254.0,37.36,-59.0,164.0,213.0,False,False,,False,,,,,
2024-05-19,15:06,10378.0,14456.0,4078.0,39.29,1610.0,3439.0,122.0,False,False,,False,,,,,
2024-05-20,13:58,11413.0,15817.0,4404.0,38.59,2645.0,3722.0,0.0,False,False,,False,,,,,
2024-05-21,14:42,11011.0,15073.0,4062.0,36.89,2243.0,3800.0,0.0,False,False,,False,,,,,
2024-05-22,16:23,11485.0,15100.0,3615.0,31.48,2717.0,2958.0,113.0,False,False,,False,,,,,
2024-05-23,15:13,12173.0,15275.0,3102.0,25.48,3405.0,3314.0,0.0,False,True,peak spike,False,BET DAGAN,max,34.2,0.1394,"peak spike of 12,173 MW, standing 3,405 MW above the days around it — Bet Dagan 34.2 °C, hotter than 86% of summer days; not an extreme day"
2024-05-24,12:49,9525.0,15969.0,6444.0,67.65,757.0,4198.0,0.0,False,False,,False,,,,,
2024-05-25,16:29,8768.0,14967.0,6199.0,70.7,-175.0,3060.0,0.0,False,False,,False,,,,,
2024-05-26,14:54,10428.0,16324.0,5896.0,56.54,1485.0,3527.0,0.0,False,False,,False,,,,,
2024-05-27,14:39,11660.0,15496.0,3836.0,32.9,2717.0,2849.0,0.0,False,False,,False,,,,,
2024-05-28,14:04,10545.0,15294.0,4749.0,45.04,1602.0,3136.0,0.0,False,False,,False,,,,,
2024-05-29,15:12,9936.0,15276.0,5341.0,53.75,993.0,3803.0,0.0,False,False,,False,,,,,
2024-05-30,15:10,9971.0,16324.0,6353.0,63.71,1028.0,3915.0,0.0,False,False,,False,,,,,
2024-05-31,18:36,8945.0,13579.0,4634.0,51.81,2.0,1224.0,226.0,False,False,,False,,,,,
2024-06-01,17:08,8943.0,14857.0,5913.0,66.12,-2737.0,2535.0,0.0,False,False,,False,,,,,
2024-06-02,15:26,11680.0,16141.0,4461.0,38.19,-451.0,3491.0,0.0,False,False,,False,,,,,
2024-06-03,15:26,12766.0,16509.0,3743.0,29.32,635.0,3352.0,0.0,False,False,,False,,,,,
2024-06-04,15:39,12828.0,15908.0,3081.0,24.02,697.0,3344.0,124.0,False,False,,False,,,,,
2024-06-05,15:38,12789.0,16474.0,3685.0,28.81,1367.0,3406.0,0.0,False,False,,False,,,,,
2024-06-06,15:21,13429.0,16516.0,3087.0,22.99,2007.0,3536.0,196.0,False,False,,False,,,,,
2024-06-07,17:00,12716.0,15601.0,2885.0,22.69,1294.0,2660.0,250.0,False,False,,False,,,,,
2024-06-08,16:40,12131.0,15543.0,3412.0,28.13,709.0,2864.0,253.0,False,False,,False,,,,,
2024-06-09,14:43,12803.0,16381.0,3578.0,27.95,1123.0,3848.0,0.0,False,False,,False,,,,,
2024-06-10,15:30,12734.0,16145.0,3411.0,26.79,603.0,3661.0,0.0,True,False,demand response,False,JERUSALEM CENTRE,max,29.4,0.6247,"demand response — Jerusalem Centre 29.4 °C, hotter than 38% of summer days; not an extreme day"
2024-06-11,15:15,12284.0,16362.0,4079.0,33.21,153.0,3750.0,87.0,False,False,,False,,,,,
2024-06-12,16:58,11422.0,15184.0,3762.0,32.94,-1081.0,2632.0,228.0,False,False,,False,,,,,
2024-06-13,16:38,14305.0,15976.0,1671.0,11.68,1802.0,2781.0,241.0,False,False,,False,,,,,
2024-06-14,15:17,13627.0,17037.0,3410.0,25.02,1124.0,3470.0,165.0,False,False,,False,,,,,
2024-06-15,17:16,12893.0,15712.0,2819.0,21.86,1371.0,2324.0,241.0,False,False,,False,,,,,
2024-06-16,14:34,13200.0,17400.0,4200.0,31.82,1678.0,3774.0,0.0,False,False,,False,,,,,
2024-06-17,15:25,12539.0,16791.0,4252.0,33.91,1017.0,3531.0,102.0,False,False,,False,,,,,
2024-06-18,16:25,12503.0,16571.0,4068.0,32.54,981.0,2969.0,160.0,False,False,,False,,,,,
2024-06-19,16:42,12966.0,15957.0,2991.0,23.07,1444.0,2735.0,236.0,False,False,,False,,,,,
2024-06-20,15:44,13658.0,16673.0,3016.0,22.08,1155.0,3308.0,88.0,False,False,,False,,,,,
2024-06-21,15:43,12603.0,17022.0,4419.0,35.06,100.0,3465.0,0.0,False,False,,False,,,,,
2024-06-22,16:56,11522.0,16546.0,5024.0,43.6,-981.0,2762.0,0.0,False,False,,False,,,,,
2024-06-23,15:12,13766.0,17433.0,3667.0,26.64,1581.0,3762.0,212.0,False,False,,False,,,,,
2024-06-24,15:14,13646.0,17165.0,3520.0,25.8,1461.0,3789.0,84.0,False,False,,False,,,,,
2024-06-25,14:44,13612.0,17335.0,3723.0,27.35,1427.0,3929.0,0.0,False,False,,False,,,,,
2024-06-26,16:24,13648.0,17499.0,3851.0,28.22,1463.0,3151.0,82.0,False,False,,False,,,,,
2024-06-27,16:22,14429.0,17432.0,3003.0,20.81,2244.0,3119.0,83.0,False,False,,False,,,,,
2024-06-28,16:26,13115.0,17215.0,4100.0,31.26,930.0,3173.0,115.0,False,False,,False,,,,,
2024-06-29,16:42,12185.0,16281.0,4096.0,33.62,574.0,2959.0,112.0,False,False,,False,,,,,
2024-06-30,15:08,13567.0,17501.0,3933.0,28.99,1382.0,3780.0,0.0,False,False,,False,,,,,
2024-07-01,15:12,13779.0,17422.0,3643.0,26.44,1594.0,3645.0,79.0,False,False,,False,,,,,
2024-07-02,15:29,13625.0,18313.0,4688.0,34.41,1440.0,3541.0,82.0,False,False,,False,,,,,
2024-07-03,15:28,13608.0,17901.0,4293.0,31.55,1423.0,3753.0,0.0,False,False,,False,,,,,
2024-07-04,16:23,14035.0,16960.0,2926.0,20.85,1850.0,3031.0,115.0,False,False,,False,,,,,
2024-07-05,14:53,12934.0,17681.0,4747.0,36.7,749.0,3754.0,0.0,False,False,,False,,,,,
2024-07-06,16:23,11611.0,16551.0,4939.0,42.54,-1457.0,3310.0,0.0,False,False,,False,,,,,
2024-07-07,15:21,13750.0,17657.0,3908.0,28.42,682.0,3728.0,110.0,False,False,,False,,,,,
2024-07-08,15:33,14238.0,17908.0,3670.0,25.78,1170.0,3648.0,113.0,False,False,,False,,,,,
2024-07-09,15:42,14680.0,18317.0,3637.0,24.78,1612.0,3438.0,0.0,False,False,,False,,,,,
2024-07-10,15:28,14961.0,18103.0,3142.0,21.0,1893.0,3509.0,107.0,False,False,,False,,,,,
2024-07-11,15:40,15215.0,18203.0,2987.0,19.63,2147.0,3504.0,115.0,False,False,,False,,,,,
2024-07-12,16:42,14016.0,17754.0,3737.0,26.66,948.0,2968.0,219.0,False,False,,False,,,,,
2024-07-13,17:12,13068.0,16452.0,3384.0,25.9,-276.0,2630.0,223.0,False,False,,False,,,,,
2024-07-14,15:50,14395.0,18061.0,3667.0,25.47,1051.0,3435.0,165.0,False,False,,False,,,,,
2024-07-15,15:20,14719.0,17779.0,3060.0,20.79,1375.0,3554.0,84.0,False,False,,False,,,,,
2024-07-16,15:59,14750.0,17771.0,3021.0,20.48,1406.0,3282.0,201.0,False,False,,False,,,,,
2024-07-17,16:29,14624.0,17609.0,2985.0,20.41,1280.0,3071.0,273.0,False,False,,False,,,,,
2024-07-18,15:19,14669.0,18449.0,3779.0,25.76,1325.0,3787.0,82.0,False,False,,False,,,,,
2024-07-19,16:42,13629.0,17427.0,3798.0,27.87,285.0,3109.0,195.0,False,False,,False,,,,,
2024-07-20,15:14,13344.0,17798.0,4454.0,33.38,276.0,3728.0,0.0,False,False,,False,,,,,
2024-07-21,14:52,15464.0,18306.0,2843.0,18.38,2120.0,3808.0,0.0,False,False,,False,,,,,
2024-07-22,15:19,15228.0,18421.0,3193.0,20.97,1884.0,3733.0,92.0,False,False,,False,,,,,
2024-07-23,15:12,14961.0,18909.0,3948.0,26.39,1617.0,3838.0,246.0,False,False,,False,,,,,
2024-07-24,15:03,14849.0,18918.0,4069.0,27.4,1505.0,3834.0,220.0,False,False,,False,,,,,
2024-07-25,15:39,14905.0,18649.0,3744.0,25.12,1561.0,3639.0,239.0,False,False,,False,,,,,
2024-07-26,16:20,13461.0,17487.0,4026.0,29.91,117.0,3232.0,0.0,False,False,,False,,,,,
2024-07-27,16:57,12903.0,16384.0,3481.0,26.98,-441.0,2702.0,201.0,False,False,,False,,,,,
2024-07-28,15:23,14918.0,18268.0,3351.0,22.46,2015.0,3723.0,243.0,False,False,,False,,,,,
2024-07-29,15:50,14807.0,18416.0,3610.0,24.38,1904.0,3500.0,166.0,False,False,,False,,,,,
2024-07-30,15:10,14773.0,19056.0,4283.0,28.99,1870.0,3772.0,83.0,False,False,,False,,,,,
2024-07-31,16:22,14561.0,18392.0,3831.0,26.31,1658.0,3195.0,256.0,False,False,,False,,,,,
2024-08-01,16:42,14903.0,18279.0,3376.0,22.65,2000.0,3028.0,166.0,False,False,,False,,,,,
2024-08-02,17:12,13767.0,17285.0,3518.0,25.55,864.0,2585.0,165.0,False,False,,False,,,,,
2024-08-03,16:30,12711.0,17887.0,5177.0,40.73,-192.0,3226.0,0.0,False,False,,False,,,,,
2024-08-04,16:42,14150.0,17275.0,3125.0,22.08,1439.0,3017.0,164.0,False,False,,False,,,,,
2024-08-05,16:24,14149.0,17993.0,3843.0,27.16,1438.0,3360.0,239.0,False,False,,False,,,,,
2024-08-06,14:22,13868.0,18119.0,4251.0,30.65,1157.0,3885.0,110.0,False,False,,False,,,,,
2024-08-07,16:41,14192.0,17552.0,3360.0,23.68,1481.0,3016.0,211.0,False,False,,False,,,,,
2024-08-08,15:19,14517.0,18159.0,3642.0,25.09,1806.0,3671.0,238.0,False,False,,False,,,,,
2024-08-09,16:39,13266.0,16989.0,3723.0,28.06,555.0,3076.0,219.0,False,False,,False,,,,,
2024-08-10,16:44,12229.0,16944.0,4715.0,38.56,-482.0,3099.0,206.0,False,False,,False,,,,,
2024-08-11,15:26,13984.0,17494.0,3510.0,25.1,1400.0,3742.0,106.0,False,False,,False,,,,,
2024-08-12,15:53,14575.0,17210.0,2635.0,18.08,1991.0,3389.0,204.0,False,False,,False,,,,,
2024-08-13,16:23,14142.0,17080.0,2939.0,20.78,1558.0,3071.0,190.0,False,False,,False,,,,,
2024-08-14,15:24,14200.0,17166.0,2966.0,20.89,1616.0,3479.0,116.0,False,False,,False,,,,,
2024-08-15,16:40,14337.0,17209.0,2872.0,20.03,1753.0,3009.0,205.0,False,False,,False,,,,,
2024-08-16,16:37,13184.0,16778.0,3594.0,27.26,600.0,3023.0,167.0,False,False,,False,,,,,
2024-08-17,16:30,12584.0,17081.0,4497.0,35.74,271.0,2775.0,254.0,False,False,,False,,,,,
2024-08-18,15:40,14676.0,17692.0,3016.0,20.55,2092.0,3395.0,233.0,False,False,,False,,,,,
2024-08-19,15:31,14684.0,18658.0,3975.0,27.07,2100.0,3486.0,206.0,False,False,,False,,,,,
2024-08-20,15:54,14080.0,18206.0,4126.0,29.3,1496.0,3299.0,82.0,False,False,,False,,,,,
2024-08-21,15:41,14080.0,18284.0,4204.0,29.86,1496.0,3469.0,261.0,False,False,,False,,,,,
2024-08-22,15:43,14579.0,18457.0,3878.0,26.6,1995.0,3379.0,98.0,False,False,,False,,,,,
2024-08-23,16:42,13185.0,17204.0,4019.0,30.48,601.0,2730.0,165.0,False,False,,False,,,,,
2024-08-24,16:43,12313.0,17009.0,4696.0,38.14,-271.0,2712.0,0.0,False,False,,False,,,,,
2024-08-25,15:44,14463.0,17541.0,3078.0,21.28,2150.0,3270.0,164.0,False,False,,False,,,,,
2024-08-26,14:23,14632.0,18011.0,3379.0,23.09,2319.0,3622.0,83.0,False,False,,False,,,,,
2024-08-27,15:05,14950.0,18296.0,3346.0,22.38,2637.0,3598.0,0.0,False,False,,False,,,,,
2024-08-28,15:41,13850.0,17960.0,4109.0,29.67,1537.0,3329.0,0.0,False,False,,False,,,,,
2024-08-29,15:44,13708.0,17995.0,4287.0,31.27,1395.0,3479.0,83.0,False,False,,False,,,,,
2024-08-30,18:36,14009.0,16968.0,2958.0,21.11,1696.0,2533.0,265.0,False,False,,False,,,,,
2024-08-31,17:08,11876.0,16039.0,4163.0,35.05,-437.0,2124.0,123.0,False,False,,False,,,,,
2024-09-01,19:19,14394.0,17629.0,3235.0,22.47,2366.0,2999.0,254.0,False,False,,False,,,,,
2024-09-02,15:39,13775.0,17763.0,3988.0,28.95,1747.0,3273.0,165.0,False,False,,False,,,,,
2024-09-03,15:24,13443.0,18019.0,4576.0,34.04,1415.0,3549.0,225.0,False,False,,False,,,,,
2024-09-04,15:44,13375.0,17674.0,4299.0,32.14,1347.0,3250.0,82.0,False,False,,False,,,,,
2024-09-05,15:14,13278.0,18154.0,4877.0,36.73,1250.0,3465.0,85.0,False,False,,False,,,,,
2024-09-06,16:26,12538.0,16226.0,3688.0,29.41,510.0,2728.0,84.0,False,False,,False,,,,,
2024-09-07,16:22,12028.0,16782.0,4754.0,39.52,152.0,2906.0,248.0,False,False,,False,,,,,
2024-09-08,15:18,14200.0,16984.0,2784.0,19.61,2172.0,3423.0,249.0,False,False,,False,,,,,
2024-09-09,15:38,13997.0,16896.0,2899.0,20.71,1969.0,3180.0,262.0,False,False,,False,,,,,
2024-09-10,15:18,13865.0,16541.0,2676.0,19.3,1837.0,3378.0,130.0,False,False,,False,,,,,
2024-09-11,16:11,13512.0,17110.0,3598.0,26.63,1484.0,3036.0,225.0,False,False,,False,,,,,
2024-09-12,15:24,14659.0,17980.0,3321.0,22.66,2631.0,3469.0,239.0,False,False,,False,,,,,
2024-09-13,14:27,13489.0,18015.0,4525.0,33.55,1461.0,3879.0,0.0,False,False,,False,,,,,
2024-09-14,16:38,11450.0,16721.0,5271.0,46.03,-578.0,2638.0,105.0,False,False,,False,,,,,
2024-09-15,15:36,13420.0,17386.0,3966.0,29.55,1970.0,3363.0,88.0,False,False,,False,,,,,
2024-09-16,15:17,12881.0,16719.0,3838.0,29.8,1431.0,3110.0,106.0,False,False,,False,,,,,
2024-09-17,15:29,11971.0,17487.0,5516.0,46.08,521.0,3426.0,0.0,False,False,,False,,,,,
2024-09-18,15:18,11906.0,17552.0,5646.0,47.42,456.0,3431.0,0.0,False,False,,False,,,,,
2024-09-19,15:08,12350.0,16895.0,4544.0,36.79,900.0,3696.0,0.0,False,False,,False,,,,,
2024-09-20,15:19,11843.0,16662.0,4819.0,40.69,393.0,3325.0,229.0,False,False,,False,,,,,
2024-09-21,14:50,10739.0,16428.0,5689.0,52.98,-711.0,3350.0,0.0,False,False,,False,,,,,
2024-09-22,14:22,11620.0,16896.0,5276.0,45.4,737.0,3486.0,0.0,False,False,,False,,,,,
2024-09-23,16:02,11465.0,16546.0,5081.0,44.32,582.0,2748.0,0.0,False,False,,False,,,,,
2024-09-24,15:28,11773.0,17192.0,5419.0,46.03,890.0,3312.0,0.0,False,False,,False,,,,,
2024-09-25,15:33,12408.0,16989.0,4581.0,36.92,1638.0,3254.0,10.0,False,False,,False,,,,,
2024-09-26,15:12,12537.0,17441.0,4905.0,39.12,1798.0,3484.0,0.0,False,False,,False,,,,,
2024-09-27,16:12,11759.0,16493.0,4734.0,40.26,1020.0,2856.0,191.0,False,False,,False,,,,,
2024-09-28,16:22,10883.0,16129.0,5246.0,48.2,144.0,2594.0,0.0,False,False,,False,,,,,
2024-09-29,15:38,12123.0,17181.0,5058.0,41.72,1240.0,3363.0,120.0,False,False,,False,,,,,
2024-09-30,15:23,11873.0,16508.0,4636.0,39.05,990.0,3519.0,257.0,False,False,,False,,,,,
2024-10-01,14:12,11290.0,16916.0,5626.0,49.83,407.0,3256.0,0.0,False,False,,False,,,,,
2024-10-02,13:55,10770.0,17587.0,6817.0,63.3,-113.0,3762.0,0.0,False,False,,False,,,,,
2024-10-03,16:48,9099.0,14064.0,4966.0,54.58,-1671.0,1969.0,119.0,False,False,,False,,,,,
2024-10-04,16:02,9292.0,15037.0,5745.0,61.83,-325.0,2802.0,126.0,False,False,,False,,,,,
2024-10-05,16:10,9617.0,15169.0,5552.0,57.73,518.0,2441.0,231.0,False,False,,False,,,,,
2024-10-06,14:54,11365.0,16303.0,4938.0,43.45,2266.0,2786.0,0.0,False,False,,False,,,,,
2024-10-07,14:09,11672.0,16630.0,4958.0,42.48,2573.0,3273.0,0.0,False,False,,False,,,,,
2024-10-08,15:30,11586.0,16889.0,5303.0,45.77,2487.0,3273.0,0.0,False,False,,False,,,,,
2024-10-09,15:12,11542.0,17382.0,5840.0,50.6,2443.0,3322.0,86.0,False,False,,False,,,,,
2024-10-10,13:41,11218.0,17313.0,6095.0,54.33,2119.0,3743.0,0.0,False,False,,False,,,,,
2024-10-11,12:08,9812.0,16850.0,7038.0,71.73,520.0,3899.0,0.0,False,False,,False,,,,,
2024-10-12,15:38,8792.0,14925.0,6133.0,69.76,-825.0,2935.0,0.0,False,False,,False,,,,,
2024-10-13,15:48,11254.0,15818.0,4564.0,40.55,2462.0,2769.0,0.0,False,False,,False,,,,,
2024-10-14,15:16,11238.0,15910.0,4671.0,41.56,2446.0,2864.0,10.0,False,False,,False,,,,,
2024-10-15,15:36,11452.0,15827.0,4375.0,38.2,2660.0,2493.0,204.0,False,False,,False,,,,,
2024-10-16,13:28,10540.0,17050.0,6511.0,61.77,1748.0,3635.0,0.0,False,False,,False,,,,,
